model,split,language,sentence_id,characters,bytes,tokens,tokens_per_100_characters,bytes_per_token,characters_per_token,token_ratio_to_en
trillionlabs/Tri-0.5B-Base,devtest,ja,75,63,189,39,61.904761904761905,4.846153846153846,1.6153846153846154,1.2580645161290323
trillionlabs/Tri-0.5B-Base,devtest,ja,78,30,88,17,56.666666666666664,5.176470588235294,1.7647058823529411,1.3076923076923077
trillionlabs/Tri-0.5B-Base,devtest,ja,82,46,136,30,65.21739130434783,4.533333333333333,1.5333333333333334,1.3636363636363635
trillionlabs/Tri-0.5B-Base,devtest,ja,83,74,218,44,59.45945945945946,4.954545454545454,1.6818181818181819,1.3333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,86,101,299,51,50.495049504950494,5.862745098039215,1.9803921568627452,1.186046511627907
trillionlabs/Tri-0.5B-Base,devtest,ja,87,82,246,33,40.24390243902439,7.454545454545454,2.484848484848485,1.2692307692307692
trillionlabs/Tri-0.5B-Base,devtest,ja,88,52,156,28,53.84615384615385,5.571428571428571,1.8571428571428572,1.3333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,89,54,162,31,57.407407407407405,5.225806451612903,1.7419354838709677,1.1481481481481481
trillionlabs/Tri-0.5B-Base,devtest,ja,91,49,147,25,51.02040816326531,5.88,1.96,1.1363636363636365
trillionlabs/Tri-0.5B-Base,devtest,ja,93,26,78,13,50.0,6.0,2.0,1.3
trillionlabs/Tri-0.5B-Base,devtest,ja,95,37,111,22,59.45945945945946,5.045454545454546,1.6818181818181819,1.1578947368421053
trillionlabs/Tri-0.5B-Base,devtest,ja,96,50,150,27,54.0,5.555555555555555,1.8518518518518519,1.35
trillionlabs/Tri-0.5B-Base,devtest,ja,100,38,102,18,47.36842105263158,5.666666666666667,2.111111111111111,1.0588235294117647
trillionlabs/Tri-0.5B-Base,devtest,ja,101,69,181,37,53.6231884057971,4.891891891891892,1.864864864864865,0.8809523809523809
trillionlabs/Tri-0.5B-Base,devtest,ja,102,63,161,38,60.317460317460316,4.2368421052631575,1.6578947368421053,1.1176470588235294
trillionlabs/Tri-0.5B-Base,devtest,ja,103,28,84,15,53.57142857142857,5.6,1.8666666666666667,1.3636363636363635
trillionlabs/Tri-0.5B-Base,devtest,ja,106,27,81,12,44.44444444444444,6.75,2.25,0.9230769230769231
trillionlabs/Tri-0.5B-Base,devtest,ja,107,89,267,52,58.42696629213483,5.134615384615385,1.7115384615384615,1.4054054054054055
trillionlabs/Tri-0.5B-Base,devtest,ja,108,100,292,65,65.0,4.492307692307692,1.5384615384615385,1.3265306122448979
trillionlabs/Tri-0.5B-Base,devtest,ja,109,50,144,24,48.0,6.0,2.0833333333333335,1.411764705882353
trillionlabs/Tri-0.5B-Base,devtest,ja,111,29,85,14,48.275862068965516,6.071428571428571,2.0714285714285716,0.9333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,113,34,102,22,64.70588235294117,4.636363636363637,1.5454545454545454,1.2941176470588236
trillionlabs/Tri-0.5B-Base,devtest,ja,114,64,192,41,64.0625,4.682926829268292,1.5609756097560976,1.3666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,115,44,132,23,52.27272727272727,5.739130434782608,1.9130434782608696,0.9583333333333334
trillionlabs/Tri-0.5B-Base,devtest,ja,117,56,158,34,60.714285714285715,4.647058823529412,1.6470588235294117,1.2142857142857142
trillionlabs/Tri-0.5B-Base,devtest,ja,118,34,88,19,55.88235294117647,4.631578947368421,1.7894736842105263,1.3571428571428572
trillionlabs/Tri-0.5B-Base,devtest,ja,120,83,231,47,56.626506024096386,4.914893617021277,1.7659574468085106,1.175
trillionlabs/Tri-0.5B-Base,devtest,ja,122,38,114,21,55.26315789473684,5.428571428571429,1.8095238095238095,1.3125
trillionlabs/Tri-0.5B-Base,devtest,ja,124,38,104,20,52.63157894736842,5.2,1.9,0.9523809523809523
trillionlabs/Tri-0.5B-Base,devtest,ja,126,17,51,8,47.05882352941177,6.375,2.125,0.7272727272727273
trillionlabs/Tri-0.5B-Base,devtest,ja,129,47,141,24,51.06382978723404,5.875,1.9583333333333333,1.3333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,130,56,168,25,44.642857142857146,6.72,2.24,1.0869565217391304
trillionlabs/Tri-0.5B-Base,devtest,ja,131,66,198,35,53.03030303030303,5.6571428571428575,1.8857142857142857,1.0606060606060606
trillionlabs/Tri-0.5B-Base,devtest,ja,132,54,158,34,62.96296296296296,4.647058823529412,1.588235294117647,1.0625
trillionlabs/Tri-0.5B-Base,devtest,ja,134,36,76,23,63.888888888888886,3.3043478260869565,1.565217391304348,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,135,46,138,30,65.21739130434783,4.6,1.5333333333333334,1.6666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,136,27,73,15,55.55555555555556,4.866666666666666,1.8,1.1538461538461537
trillionlabs/Tri-0.5B-Base,devtest,ja,137,42,118,24,57.142857142857146,4.916666666666667,1.75,1.1428571428571428
trillionlabs/Tri-0.5B-Base,devtest,ja,139,57,167,37,64.91228070175438,4.513513513513513,1.5405405405405406,1.48
trillionlabs/Tri-0.5B-Base,devtest,ja,141,80,234,42,52.5,5.571428571428571,1.9047619047619047,1.2
trillionlabs/Tri-0.5B-Base,devtest,ja,143,46,138,22,47.82608695652174,6.2727272727272725,2.090909090909091,1.1
trillionlabs/Tri-0.5B-Base,devtest,ja,146,45,125,27,60.0,4.62962962962963,1.6666666666666667,1.125
trillionlabs/Tri-0.5B-Base,devtest,ja,149,32,96,21,65.625,4.571428571428571,1.5238095238095237,1.1666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,151,77,231,42,54.54545454545455,5.5,1.8333333333333333,1.135135135135135
trillionlabs/Tri-0.5B-Base,devtest,ja,153,62,174,41,66.12903225806451,4.2439024390243905,1.5121951219512195,1.5769230769230769
trillionlabs/Tri-0.5B-Base,devtest,ja,158,60,146,35,58.333333333333336,4.171428571428572,1.7142857142857142,1.1666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,159,38,114,19,50.0,6.0,2.0,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,160,26,78,15,57.69230769230769,5.2,1.7333333333333334,0.9375
trillionlabs/Tri-0.5B-Base,devtest,ja,164,29,87,16,55.172413793103445,5.4375,1.8125,1.6
trillionlabs/Tri-0.5B-Base,devtest,ja,169,66,198,34,51.515151515151516,5.823529411764706,1.9411764705882353,1.5454545454545454
trillionlabs/Tri-0.5B-Base,devtest,ja,170,66,172,27,40.90909090909091,6.37037037037037,2.4444444444444446,0.9
trillionlabs/Tri-0.5B-Base,devtest,ja,171,39,95,18,46.15384615384615,5.277777777777778,2.1666666666666665,1.125
trillionlabs/Tri-0.5B-Base,devtest,ja,175,38,114,22,57.89473684210526,5.181818181818182,1.7272727272727273,1.5714285714285714
trillionlabs/Tri-0.5B-Base,devtest,ja,176,96,286,55,57.291666666666664,5.2,1.7454545454545454,1.6666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,177,43,115,28,65.11627906976744,4.107142857142857,1.5357142857142858,1.1666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,183,53,131,34,64.15094339622641,3.8529411764705883,1.5588235294117647,1.0625
trillionlabs/Tri-0.5B-Base,devtest,ja,184,81,235,49,60.49382716049383,4.795918367346939,1.653061224489796,1.225
trillionlabs/Tri-0.5B-Base,devtest,ja,185,70,208,38,54.285714285714285,5.473684210526316,1.8421052631578947,1.4074074074074074
trillionlabs/Tri-0.5B-Base,devtest,ja,186,39,117,22,56.41025641025641,5.318181818181818,1.7727272727272727,1.375
trillionlabs/Tri-0.5B-Base,devtest,ja,187,51,153,28,54.90196078431372,5.464285714285714,1.8214285714285714,1.12
trillionlabs/Tri-0.5B-Base,devtest,ja,190,39,117,22,56.41025641025641,5.318181818181818,1.7727272727272727,0.9166666666666666
trillionlabs/Tri-0.5B-Base,devtest,ja,192,97,291,56,57.7319587628866,5.196428571428571,1.7321428571428572,1.8666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,193,106,312,64,60.37735849056604,4.875,1.65625,1.2549019607843137
trillionlabs/Tri-0.5B-Base,devtest,ja,194,41,121,22,53.65853658536585,5.5,1.8636363636363635,1.1578947368421053
trillionlabs/Tri-0.5B-Base,devtest,ja,195,42,118,23,54.76190476190476,5.130434782608695,1.826086956521739,1.4375
trillionlabs/Tri-0.5B-Base,devtest,ja,198,40,120,20,50.0,6.0,2.0,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,201,86,246,47,54.651162790697676,5.23404255319149,1.8297872340425532,1.3823529411764706
trillionlabs/Tri-0.5B-Base,devtest,ja,206,50,142,22,44.0,6.454545454545454,2.272727272727273,1.0476190476190477
trillionlabs/Tri-0.5B-Base,devtest,ja,208,56,168,34,60.714285714285715,4.9411764705882355,1.6470588235294117,1.4782608695652173
trillionlabs/Tri-0.5B-Base,devtest,ja,209,40,120,20,50.0,6.0,2.0,1.6666666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,210,40,120,19,47.5,6.315789473684211,2.1052631578947367,1.1176470588235294
trillionlabs/Tri-0.5B-Base,devtest,ja,211,52,156,26,50.0,6.0,2.0,1.1818181818181819
trillionlabs/Tri-0.5B-Base,devtest,ja,212,40,120,21,52.5,5.714285714285714,1.9047619047619047,1.6153846153846154
trillionlabs/Tri-0.5B-Base,devtest,ja,213,51,145,25,49.01960784313726,5.8,2.04,1.1904761904761905
trillionlabs/Tri-0.5B-Base,devtest,ja,214,61,175,31,50.81967213114754,5.645161290322581,1.967741935483871,1.24
trillionlabs/Tri-0.5B-Base,devtest,ja,215,62,178,31,50.0,5.741935483870968,2.0,1.1071428571428572
trillionlabs/Tri-0.5B-Base,devtest,ja,216,32,96,18,56.25,5.333333333333333,1.7777777777777777,1.2857142857142858
trillionlabs/Tri-0.5B-Base,devtest,ja,218,60,180,35,58.333333333333336,5.142857142857143,1.7142857142857142,1.4583333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,221,39,113,27,69.23076923076923,4.185185185185185,1.4444444444444444,1.6875
trillionlabs/Tri-0.5B-Base,devtest,ja,222,59,171,36,61.016949152542374,4.75,1.6388888888888888,1.5
trillionlabs/Tri-0.5B-Base,devtest,ja,223,50,146,35,70.0,4.171428571428572,1.4285714285714286,1.75
trillionlabs/Tri-0.5B-Base,devtest,ja,227,50,146,28,56.0,5.214285714285714,1.7857142857142858,1.3333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,228,58,166,35,60.3448275862069,4.742857142857143,1.6571428571428573,1.4
trillionlabs/Tri-0.5B-Base,devtest,ja,229,38,114,17,44.73684210526316,6.705882352941177,2.235294117647059,0.9444444444444444
trillionlabs/Tri-0.5B-Base,devtest,ja,230,40,96,21,52.5,4.571428571428571,1.9047619047619047,1.105263157894737
trillionlabs/Tri-0.5B-Base,devtest,ja,232,97,291,62,63.91752577319588,4.693548387096774,1.564516129032258,1.4761904761904763
trillionlabs/Tri-0.5B-Base,devtest,ja,234,70,200,48,68.57142857142857,4.166666666666667,1.4583333333333333,1.2
trillionlabs/Tri-0.5B-Base,devtest,ja,235,46,138,31,67.3913043478261,4.451612903225806,1.4838709677419355,1.1071428571428572
trillionlabs/Tri-0.5B-Base,devtest,ja,236,75,225,44,58.666666666666664,5.113636363636363,1.7045454545454546,1.4193548387096775
trillionlabs/Tri-0.5B-Base,devtest,ja,238,52,156,20,38.46153846153846,7.8,2.6,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,239,49,147,24,48.97959183673469,6.125,2.0416666666666665,1.0909090909090908
trillionlabs/Tri-0.5B-Base,devtest,ja,243,25,75,17,68.0,4.411764705882353,1.4705882352941178,0.85
trillionlabs/Tri-0.5B-Base,devtest,ja,244,57,169,36,63.1578947368421,4.694444444444445,1.5833333333333333,1.44
trillionlabs/Tri-0.5B-Base,devtest,ja,246,72,206,40,55.55555555555556,5.15,1.8,1.6
trillionlabs/Tri-0.5B-Base,devtest,ja,248,87,259,45,51.724137931034484,5.7555555555555555,1.9333333333333333,1.3235294117647058
trillionlabs/Tri-0.5B-Base,devtest,ja,249,37,105,20,54.054054054054056,5.25,1.85,0.8695652173913043
trillionlabs/Tri-0.5B-Base,devtest,ja,251,48,130,24,50.0,5.416666666666667,2.0,1.2
trillionlabs/Tri-0.5B-Base,devtest,ja,252,44,132,28,63.63636363636363,4.714285714285714,1.5714285714285714,1.0769230769230769
trillionlabs/Tri-0.5B-Base,devtest,ja,254,35,101,19,54.285714285714285,5.315789473684211,1.8421052631578947,1.3571428571428572
trillionlabs/Tri-0.5B-Base,devtest,ja,255,68,198,33,48.529411764705884,6.0,2.0606060606060606,1.1379310344827587
trillionlabs/Tri-0.5B-Base,devtest,ja,256,51,153,27,52.94117647058823,5.666666666666667,1.8888888888888888,1.2272727272727273
trillionlabs/Tri-0.5B-Base,devtest,ja,257,52,154,32,61.53846153846154,4.8125,1.625,1.4545454545454546
trillionlabs/Tri-0.5B-Base,devtest,ja,258,42,126,25,59.523809523809526,5.04,1.68,1.3157894736842106
trillionlabs/Tri-0.5B-Base,devtest,ja,260,43,129,22,51.16279069767442,5.863636363636363,1.9545454545454546,0.8148148148148148
trillionlabs/Tri-0.5B-Base,devtest,ja,262,28,84,13,46.42857142857143,6.461538461538462,2.1538461538461537,0.8125
trillionlabs/Tri-0.5B-Base,devtest,ja,263,45,135,19,42.22222222222222,7.105263157894737,2.3684210526315788,1.2666666666666666
trillionlabs/Tri-0.5B-Base,devtest,ja,265,85,241,45,52.94117647058823,5.355555555555555,1.8888888888888888,1.125
trillionlabs/Tri-0.5B-Base,devtest,ja,266,57,171,37,64.91228070175438,4.621621621621622,1.5405405405405406,1.3214285714285714
trillionlabs/Tri-0.5B-Base,devtest,ja,267,83,249,52,62.65060240963855,4.788461538461538,1.5961538461538463,1.5757575757575757
trillionlabs/Tri-0.5B-Base,devtest,ja,269,54,154,32,59.25925925925926,4.8125,1.6875,1.1851851851851851
trillionlabs/Tri-0.5B-Base,devtest,ja,271,70,208,46,65.71428571428571,4.521739130434782,1.5217391304347827,1.2777777777777777
trillionlabs/Tri-0.5B-Base,devtest,ja,272,31,93,20,64.51612903225806,4.65,1.55,1.25
trillionlabs/Tri-0.5B-Base,devtest,ja,273,37,109,21,56.75675675675676,5.190476190476191,1.7619047619047619,1.2352941176470589
trillionlabs/Tri-0.5B-Base,devtest,ja,274,85,217,36,42.35294117647059,6.027777777777778,2.361111111111111,1.125
trillionlabs/Tri-0.5B-Base,devtest,ja,275,139,367,81,58.273381294964025,4.530864197530864,1.7160493827160495,1.173913043478261
trillionlabs/Tri-0.5B-Base,devtest,ja,276,67,189,34,50.74626865671642,5.5588235294117645,1.9705882352941178,1.0303030303030303
trillionlabs/Tri-0.5B-Base,devtest,ja,277,39,117,21,53.84615384615385,5.571428571428571,1.8571428571428572,1.6153846153846154
trillionlabs/Tri-0.5B-Base,devtest,ja,279,68,204,43,63.23529411764706,4.744186046511628,1.5813953488372092,1.5357142857142858
trillionlabs/Tri-0.5B-Base,devtest,ja,281,32,96,15,46.875,6.4,2.1333333333333333,0.7894736842105263
trillionlabs/Tri-0.5B-Base,devtest,ja,282,20,60,12,60.0,5.0,1.6666666666666667,1.0909090909090908
trillionlabs/Tri-0.5B-Base,devtest,ja,283,49,143,26,53.06122448979592,5.5,1.8846153846153846,1.2380952380952381
trillionlabs/Tri-0.5B-Base,devtest,ja,284,40,120,21,52.5,5.714285714285714,1.9047619047619047,1.2352941176470589
trillionlabs/Tri-0.5B-Base,devtest,ja,287,62,186,33,53.225806451612904,5.636363636363637,1.878787878787879,1.375
trillionlabs/Tri-0.5B-Base,devtest,ja,288,79,237,39,49.36708860759494,6.076923076923077,2.0256410256410255,1.625
trillionlabs/Tri-0.5B-Base,devtest,ja,289,60,180,32,53.333333333333336,5.625,1.875,1.1851851851851851
trillionlabs/Tri-0.5B-Base,devtest,ja,291,62,178,35,56.45161290322581,5.085714285714285,1.7714285714285714,1.25
trillionlabs/Tri-0.5B-Base,devtest,ja,292,55,165,32,58.18181818181818,5.15625,1.71875,1.4545454545454546
trillionlabs/Tri-0.5B-Base,devtest,ja,293,80,234,49,61.25,4.775510204081633,1.6326530612244898,1.6333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,296,75,215,45,60.0,4.777777777777778,1.6666666666666667,1.25
trillionlabs/Tri-0.5B-Base,devtest,ja,297,48,136,26,54.166666666666664,5.230769230769231,1.8461538461538463,1.4444444444444444
trillionlabs/Tri-0.5B-Base,devtest,ja,304,50,136,26,52.0,5.230769230769231,1.9230769230769231,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,306,44,114,29,65.9090909090909,3.9310344827586206,1.5172413793103448,1.0740740740740742
trillionlabs/Tri-0.5B-Base,devtest,ja,308,32,96,17,53.125,5.647058823529412,1.8823529411764706,1.2142857142857142
trillionlabs/Tri-0.5B-Base,devtest,ja,310,30,84,19,63.333333333333336,4.421052631578948,1.5789473684210527,1.4615384615384615
trillionlabs/Tri-0.5B-Base,devtest,ja,311,41,121,21,51.21951219512195,5.761904761904762,1.9523809523809523,1.4
trillionlabs/Tri-0.5B-Base,devtest,ja,312,47,139,26,55.319148936170215,5.346153846153846,1.8076923076923077,1.368421052631579
trillionlabs/Tri-0.5B-Base,devtest,ja,318,50,148,33,66.0,4.484848484848484,1.5151515151515151,1.8333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,320,111,331,58,52.252252252252255,5.706896551724138,1.9137931034482758,1.6571428571428573
trillionlabs/Tri-0.5B-Base,devtest,ja,321,108,318,59,54.629629629629626,5.389830508474576,1.8305084745762712,1.5945945945945945
trillionlabs/Tri-0.5B-Base,devtest,ja,322,69,179,33,47.82608695652174,5.424242424242424,2.090909090909091,1.1379310344827587
trillionlabs/Tri-0.5B-Base,devtest,ja,324,59,169,31,52.54237288135593,5.451612903225806,1.903225806451613,1.3478260869565217
trillionlabs/Tri-0.5B-Base,devtest,ja,326,79,219,44,55.69620253164557,4.9772727272727275,1.7954545454545454,1.1578947368421053
trillionlabs/Tri-0.5B-Base,devtest,ja,327,41,123,18,43.90243902439025,6.833333333333333,2.2777777777777777,0.8571428571428571
trillionlabs/Tri-0.5B-Base,devtest,ja,329,53,157,25,47.16981132075472,6.28,2.12,1.1363636363636365
trillionlabs/Tri-0.5B-Base,devtest,ja,332,40,116,31,77.5,3.7419354838709675,1.2903225806451613,1.2916666666666667
trillionlabs/Tri-0.5B-Base,devtest,ja,334,31,85,13,41.935483870967744,6.538461538461538,2.3846153846153846,1.0833333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,338,66,198,33,50.0,6.0,2.0,1.2692307692307692
trillionlabs/Tri-0.5B-Base,devtest,ja,339,63,189,39,61.904761904761905,4.846153846153846,1.6153846153846154,1.3928571428571428
trillionlabs/Tri-0.5B-Base,devtest,ja,340,128,382,76,59.375,5.026315789473684,1.6842105263157894,1.1343283582089552
trillionlabs/Tri-0.5B-Base,devtest,ja,341,35,105,15,42.857142857142854,7.0,2.3333333333333335,0.8333333333333334
trillionlabs/Tri-0.5B-Base,devtest,ja,342,46,138,27,58.69565217391305,5.111111111111111,1.7037037037037037,1.08
trillionlabs/Tri-0.5B-Base,devtest,ja,346,41,111,25,60.97560975609756,4.44,1.64,1.1363636363636365
trillionlabs/Tri-0.5B-Base,devtest,ja,348,38,112,24,63.1578947368421,4.666666666666667,1.5833333333333333,1.1428571428571428
trillionlabs/Tri-0.5B-Base,devtest,ja,349,42,126,25,59.523809523809526,5.04,1.68,1.0869565217391304
trillionlabs/Tri-0.5B-Base,devtest,ja,350,51,153,29,56.86274509803921,5.275862068965517,1.7586206896551724,1.0357142857142858
trillionlabs/Tri-0.5B-Base,devtest,ja,353,43,129,21,48.83720930232558,6.142857142857143,2.0476190476190474,1.2352941176470589
trillionlabs/Tri-0.5B-Base,devtest,ja,354,32,96,18,56.25,5.333333333333333,1.7777777777777777,1.0588235294117647
trillionlabs/Tri-0.5B-Base,devtest,ja,356,52,150,27,51.92307692307692,5.555555555555555,1.9259259259259258,1.4210526315789473
trillionlabs/Tri-0.5B-Base,devtest,ja,358,28,84,14,50.0,6.0,2.0,0.875
trillionlabs/Tri-0.5B-Base,devtest,ja,361,55,165,29,52.72727272727273,5.689655172413793,1.896551724137931,1.1153846153846154
trillionlabs/Tri-0.5B-Base,devtest,ja,362,42,126,21,50.0,6.0,2.0,1.4
trillionlabs/Tri-0.5B-Base,devtest,ja,366,75,223,44,58.666666666666664,5.068181818181818,1.7045454545454546,1.4193548387096775
trillionlabs/Tri-0.5B-Base,devtest,ja,368,47,141,32,68.08510638297872,4.40625,1.46875,1.1428571428571428
trillionlabs/Tri-0.5B-Base,devtest,ja,369,79,237,51,64.55696202531645,4.647058823529412,1.5490196078431373,1.2439024390243902
trillionlabs/Tri-0.5B-Base,devtest,ja,371,62,186,39,62.903225806451616,4.769230769230769,1.5897435897435896,1.0263157894736843
trillionlabs/Tri-0.5B-Base,devtest,ja,372,108,324,56,51.851851851851855,5.785714285714286,1.9285714285714286,0.835820895522388
trillionlabs/Tri-0.5B-Base,devtest,ja,373,85,255,37,43.529411764705884,6.891891891891892,2.2972972972972974,1.15625
trillionlabs/Tri-0.5B-Base,devtest,ja,374,37,111,17,45.945945945945944,6.529411764705882,2.176470588235294,0.9444444444444444
trillionlabs/Tri-0.5B-Base,devtest,ja,377,68,204,33,48.529411764705884,6.181818181818182,2.0606060606060606,1.1379310344827587
trillionlabs/Tri-0.5B-Base,devtest,ja,380,59,177,32,54.23728813559322,5.53125,1.84375,1.1428571428571428
trillionlabs/Tri-0.5B-Base,devtest,ja,381,49,147,29,59.183673469387756,5.068965517241379,1.6896551724137931,1.3181818181818181
trillionlabs/Tri-0.5B-Base,devtest,ja,382,59,173,32,54.23728813559322,5.40625,1.84375,0.8205128205128205
trillionlabs/Tri-0.5B-Base,devtest,ja,384,49,147,26,53.06122448979592,5.653846153846154,1.8846153846153846,1.04
trillionlabs/Tri-0.5B-Base,devtest,ja,385,82,246,49,59.75609756097561,5.020408163265306,1.6734693877551021,1.225
trillionlabs/Tri-0.5B-Base,devtest,ja,388,57,171,33,57.89473684210526,5.181818181818182,1.7272727272727273,1.2222222222222223
trillionlabs/Tri-0.5B-Base,devtest,ja,391,37,111,22,59.45945945945946,5.045454545454546,1.6818181818181819,1.1578947368421053
trillionlabs/Tri-0.5B-Base,devtest,ja,393,20,60,12,60.0,5.0,1.6666666666666667,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,394,38,114,18,47.36842105263158,6.333333333333333,2.111111111111111,1.125
trillionlabs/Tri-0.5B-Base,devtest,ja,398,93,279,51,54.83870967741935,5.470588235294118,1.8235294117647058,1.3783783783783783
trillionlabs/Tri-0.5B-Base,devtest,ja,399,39,117,22,56.41025641025641,5.318181818181818,1.7727272727272727,1.2941176470588236
trillionlabs/Tri-0.5B-Base,devtest,ja,404,76,209,39,51.31578947368421,5.358974358974359,1.9487179487179487,0.975
trillionlabs/Tri-0.5B-Base,devtest,ja,405,25,75,12,48.0,6.25,2.0833333333333335,0.8
trillionlabs/Tri-0.5B-Base,devtest,ja,407,71,205,37,52.11267605633803,5.54054054054054,1.9189189189189189,1.088235294117647
trillionlabs/Tri-0.5B-Base,devtest,ja,408,47,127,30,63.829787234042556,4.233333333333333,1.5666666666666667,1.5
trillionlabs/Tri-0.5B-Base,devtest,ja,410,44,130,24,54.54545454545455,5.416666666666667,1.8333333333333333,0.9230769230769231
trillionlabs/Tri-0.5B-Base,devtest,ja,414,50,146,26,52.0,5.615384615384615,1.9230769230769231,0.896551724137931
trillionlabs/Tri-0.5B-Base,devtest,ja,415,72,216,39,54.166666666666664,5.538461538461538,1.8461538461538463,1.054054054054054
trillionlabs/Tri-0.5B-Base,devtest,ja,418,66,180,30,45.45454545454545,6.0,2.2,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,420,52,156,27,51.92307692307692,5.777777777777778,1.9259259259259258,1.35
trillionlabs/Tri-0.5B-Base,devtest,ja,421,47,129,29,61.702127659574465,4.448275862068965,1.6206896551724137,1.0357142857142858
trillionlabs/Tri-0.5B-Base,devtest,ja,425,66,166,38,57.57575757575758,4.368421052631579,1.736842105263158,1.027027027027027
trillionlabs/Tri-0.5B-Base,devtest,ja,427,60,176,40,66.66666666666667,4.4,1.5,1.3333333333333333
trillionlabs/Tri-0.5B-Base,devtest,ja,428,51,153,24,47.05882352941177,6.375,2.125,0.8888888888888888
trillionlabs/Tri-0.5B-Base,devtest,ja,430,69,197,31,44.927536231884055,6.354838709677419,2.225806451612903,0.96875
trillionlabs/Tri-0.5B-Base,devtest,ja,433,49,137,26,53.06122448979592,5.269230769230769,1.8846153846153846,0.896551724137931
trillionlabs/Tri-0.5B-Base,devtest,ja,434,50,144,25,50.0,5.76,2.0,1.1363636363636365
trillionlabs/Tri-0.5B-Base,devtest,ja,435,55,163,30,54.54545454545455,5.433333333333334,1.8333333333333333,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,436,60,176,35,58.333333333333336,5.0285714285714285,1.7142857142857142,1.206896551724138
trillionlabs/Tri-0.5B-Base,devtest,ja,439,37,111,18,48.648648648648646,6.166666666666667,2.0555555555555554,1.2
trillionlabs/Tri-0.5B-Base,devtest,ja,445,50,150,25,50.0,6.0,2.0,1.25
trillionlabs/Tri-0.5B-Base,devtest,ja,446,41,115,23,56.09756097560975,5.0,1.7826086956521738,1.0952380952380953
trillionlabs/Tri-0.5B-Base,devtest,ja,447,63,189,31,49.20634920634921,6.096774193548387,2.032258064516129,1.24
trillionlabs/Tri-0.5B-Base,devtest,ja,449,60,178,45,75.0,3.9555555555555557,1.3333333333333333,1.1538461538461537
trillionlabs/Tri-0.5B-Base,devtest,ja,450,60,180,31,51.666666666666664,5.806451612903226,1.935483870967742,1.1071428571428572
trillionlabs/Tri-0.5B-Base,devtest,ja,451,84,248,48,57.142857142857146,5.166666666666667,1.75,1.2972972972972974
trillionlabs/Tri-0.5B-Base,devtest,ja,452,40,120,21,52.5,5.714285714285714,1.9047619047619047,1.4
trillionlabs/Tri-0.5B-Base,devtest,ja,453,62,184,40,64.51612903225806,4.6,1.55,1.1111111111111112
trillionlabs/Tri-0.5B-Base,devtest,ja,454,76,228,38,50.0,6.0,2.0,0.9047619047619048
trillionlabs/Tri-0.5B-Base,devtest,ja,455,56,168,28,50.0,6.0,2.0,1.4
trillionlabs/Tri-0.5B-Base,devtest,ja,456,55,165,30,54.54545454545455,5.5,1.8333333333333333,1.3043478260869565
trillionlabs/Tri-0.5B-Base,devtest,ja,460,34,102,22,64.70588235294117,4.636363636363637,1.5454545454545454,0.8461538461538461
trillionlabs/Tri-0.5B-Base,devtest,ja,461,56,168,29,51.785714285714285,5.793103448275862,1.9310344827586208,1.0
trillionlabs/Tri-0.5B-Base,devtest,ja,464,66,194,44,66.66666666666667,4.409090909090909,1.5,1.6923076923076923
trillionlabs/Tri-0.5B-Base,devtest,ja,465,86,258,59,68.6046511627907,4.372881355932203,1.4576271186440677,1.372093023255814
trillionlabs/Tri-0.5B-Base,devtest,ja,468,58,174,30,51.724137931034484,5.8,1.9333333333333333,0.7894736842105263
trillionlabs/Tri-0.5B-Base,devtest,ja,470,66,198,35,53.03030303030303,5.6571428571428575,1.8857142857142857,1.206896551724138
trillionlabs/Tri-0.5B-Base,devtest,ja,472,49,147,29,59.183673469387756,5.068965517241379,1.6896551724137931,1.16
trillionlabs/Tri-0.5B-Base,devtest,ja,473,32,96,24,75.0,4.0,1.3333333333333333,1.411764705882353
trillionlabs/Tri-0.5B-Base,devtest,ja,475,44,132,23,52.27272727272727,5.739130434782608,1.9130434782608696,0.9583333333333334
